"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2019","2019",3.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2020","2020",1.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2021","2021",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2010","2010",8.9,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2011","2011",5.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2012","2012",2.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2013","2013",1.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2014","2014",0.7,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2015","2015",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2016","2016",0.9,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2017","2017",0.5,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2018","2018",1.6,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2019","2019",1.5,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2020","2020",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2022","2022",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2010","2010",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2011","2011",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2012","2012",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2013","2013",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2014","2014",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2015","2015",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2016","2016",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2017","2017",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2018","2018",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2019","2019",0.4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2020","2020",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","IRL","Ireland","2021","2021",0.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2010","2010",0.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2011","2011",0.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2012","2012",0.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2013","2013",0.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2014","2014",1.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2015","2015",0.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2016","2016",1.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2017","2017",1.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2018","2018",1.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2019","2019",1.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2020","2020",0.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2010","2010",5.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2011","2011",8.6,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2012","2012",1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2013","2013",3.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2014","2014",2.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2015","2015",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2016","2016",1.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2017","2017",8.9,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2018","2018",4.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2019","2019",2.7,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2020","2020",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2022","2022",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2010","2010",1.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2011","2011",1.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2012","2012",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2013","2013",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2014","2014",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2015","2015",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2016","2016",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2017","2017",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2018","2018",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","ITA","Italy","2019","2019",0.5,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2010","2010",42.9,"E","Estimated value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2011","2011",28.1,"E","Estimated value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2012","2012",28.1,"E","Estimated value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2013","2013",10.2,"E","Estimated value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2014","2014",9.4,"E","Estimated value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2015","2015",14.2,"E","Estimated value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2016","2016",11.8,"E","Estimated value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2017","2017",7.1,"E","Estimated value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2018","2018",9.6,"B","Break"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2019","2019",13.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2020","2020",2.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2021","2021",0.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2022","2022",0.4,"P","Provisional value"
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2010","2010",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2011","2011",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2012","2012",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2013","2013",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2014","2014",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2015","2015",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2016","2016",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2017","2017",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2018","2018",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2019","2019",0.6,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2020","2020",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2022","2022",0,"P","Provisional value"
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2010","2010",0.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2011","2011",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2012","2012",0.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2013","2013",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2014","2014",0.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2015","2015",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2016","2016",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2017","2017",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2018","2018",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2019","2019",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2020","2020",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2021","2021",0.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","JPN","Japan","2022","2022",0.1,"P","Provisional value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2010","2010",0.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2011","2011",0.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2012","2012",0.5,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2013","2013",0.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2014","2014",0.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2015","2015",0.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2016","2016",0.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2017","2017",0.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2018","2018",1.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2019","2019",1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2020","2020",0.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2010","2010",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2011","2011",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2012","2012",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2013","2013",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2014","2014",0.9,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2015","2015",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2016","2016",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2017","2017",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2018","2018",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2019","2019",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2020","2020",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2021","2021",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2011","2011",0.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2012","2012",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2013","2013",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2014","2014",0.3,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2015","2015",0.3,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2016","2016",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2017","2017",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2018","2018",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2019","2019",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2020","2020",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","KOR","Korea","2021","2021",0.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LUX","Luxembourg","2010","2010",0,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LUX","Luxembourg","2011","2011",0.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LUX","Luxembourg","2012","2012",2.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LUX","Luxembourg","2013","2013",5.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LUX","Luxembourg","2014","2014",1.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LUX","Luxembourg","2015","2015",0,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LUX","Luxembourg","2016","2016",1.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LUX","Luxembourg","2017","2017",3,,
